Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
High income,HIC,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,16.1017779,15.57145691,15.2796562,15.29721886,15.31395047,15.1558523,15.09496259,15.04681296,14.90000006,14.34183865,14.30651632,14.23003897,14.11295608,14.24793766,14.00959456,13.71934048,13.66316629,13.61819221
"Hong Kong SAR, China",HKG,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,
Honduras,HND,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,44.83201504,51.20799541,50.36913157,47.93399274,49.0090996,47.93512523,48.51278365,49.37001169,51.30544901,45.17457485,46.28527462,45.78747153,49.91965592,49.27191436,47.16394842,49.15177822,46.97735608,48.70167673
Heavily indebted poor countries (HIPC),HPC,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,48.53933734,47.53754891,49.38052743,48.75975612,48.56774463,46.4853124,46.56786258,47.89038779,48.38638784,45.4182403,45.43930813,44.8667838,44.69594114,45.82116811,43.7828451,43.57724614,44.68145574,46.35609265
Croatia,HRV,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,13.86125237,14.38989341,18.63236278,16.64276272,18.12159717,13.39059621,13.3146584,12.39423603,14.51390833,13.74662817,13.95677775,12.05216944,11.47245094,8.831276745,11.2752825,10.94434559,10.97398251,10.97325161
Haiti,HTI,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,44.37343776,45.20530105,48.17779958,48.0561614,46.48625851,46.01601958,43.06276739,40.12002349,38.57956231,39.27423954,33.30967426,26.08627677,28.43981683,36.2416476,31.01531267,33.9648813,35.29019356,40.22790194
Hungary,HUN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,27.36366689,28.86576355,27.56357789,26.39414072,25.87196827,25.80142617,25.0464052,27.01435387,26.95135176,26.26888156,27.44554877,28.24357152,29.39691842,28.38487625,28.36090922,27.48836577,27.71828771,26.89432502
IBRD only,IBD,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,43.5221604,45.04140034,45.56361078,44.51430898,43.61128987,43.54105747,41.7322731,40.0390374,38.21215594,37.54043982,36.77342233,36.13899902,35.88719718,35.74094586,34.91267251,34.80390212,35.38293199,35.09429809
IDA & IBRD total,IBT,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,44.05230897,45.4467213,45.98990419,45.29163904,44.30022299,44.25347441,42.68340259,41.05836067,39.31735438,38.55368896,37.7953471,37.11171832,36.83650167,36.74151369,35.96830376,35.94741677,36.45441866,36.12999903
IDA total,IDA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,53.67652385,53.01208415,53.2040762,56.91777986,54.66140043,54.94461323,56.52664579,56.46951723,56.95870086,55.28241401,55.32420804,54.81821689,54.13181074,54.73253399,54.11556135,54.68183596,54.42116596,54.81496661
IDA blend,IDB,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,57.38387538,57.01246568,56.56897833,65.15166466,60.70359537,62.89692754,66.32933056,64.58001247,65.0048714,64.4756039,63.26401208,61.57178126,60.04324851,59.60509014,59.32885176,59.87131649,59.42836582,58.91954981
Indonesia,IDN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,43.86146963,39.45524693,45.1821357,44.95776892,44.809255,54.2106986,52.32517719,48.64442647,48.1474936,48.0902046,56.98842406,56.91761971,53.1679213,49.32272434,42.51700044,41.09320343,37.57368326,34.60571766
IDA only,IDX,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,51.26502794,50.44710739,51.18214861,50.70753777,50.25453302,48.81653476,48.52082742,50.20035329,50.8742387,49.07191285,49.47952105,49.87426925,49.43627379,50.70423323,49.6771059,50.5568625,50.54461922,51.87450073
Isle of Man,IMN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,
India,IND,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,71.70202732,74.10621047,73.37396145,73.42475057,72.48266935,73.14936519,72.25707769,70.81672549,69.14794445,66.75775051,65.18476605,62.22490072,63.00013661,69.07303333,67.01399684,64.66441154,63.20620179,62.40150332
Not classified,INX,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,
Ireland,IRL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,12.11709008,10.64706817,10.46707407,13.14827949,12.21867129,13.55300397,13.92956227,11.5712367,11.86308861,12.70052791,13.79563659,13.9069587,13.88725638,14.27645087,14.03183043,13.24400157,12.77513355,12.28111684
"Iran, Islamic Rep.",IRN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,59.60016251,59.24902558,54.74597812,54.06885147,56.55964613,56.09494448,51.68799162,53.21485996,55.47851324,56.02760911,59.39722061,57.52153397,54.96147275,51.06695294,42.19447076,40.93177915,42.29375124,41.75656438
Iraq,IRQ,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,54.6402812,29.05013859,30.24328649,33.54541659,30.57961464,21.52830511,22.39090651,26.10435188,25.13509393,61.73806787,58.34977627,61.83714867,76.46998167,78.05916667,58.04329515
Iceland,ISL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,19.42706853,19.47368532,18.56656224,16.97752327,17.4383685,17.24506319,16.60773754,16.04090184,15.96008539,16.6221723,18.18674654,18.47118735,18.57059449,18.25796515,17.98097789,17.63640493,16.86918437,16.48037881
Israel,ISR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,29.48983014,30.330199,27.84285843,28.628546,28.72548997,30.24325073,25.72410405,26.66324377,25.34703016,25.4189074,23.81169498,23.75934273,23.40835631,22.65417129,23.01371992,22.49462306,22.33165354,22.25088626
Italy,ITA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,26.46448314,24.4765088,24.12543297,23.71894568,22.83264101,21.60582542,21.31744474,21.51615471,21.33932561,20.66364437,20.54892778,22.02690393,21.67975903,21.76292092,22.13684618,23.13825786,22.92509377,23.48580658
Jamaica,JAM,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,28.99108827,37.56276965,26.35057867,32.03032017,25.18067062,29.85166013,27.18415856,32.34584928,31.1344564,24.68883693,24.84059483,23.39834124,21.27392888,18.42216998,21.139507,18.87340546,17.94591993,17.22969562
Jordan,JOR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,39.10034597,38.47376704,39.48170841,42.03338325,40.68493247,40.07585347,39.18604553,36.04766726,31.94139302,22.71313071,21.85514569,20.90163976,21.58314288,22.13348597,20.89077383,29.36957479,30.0987184,30.4274261
Japan,JPN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,15.91636389,15.78570157,15.9785077,16.8867752,16.58894569,15.67343473,16.42206758,15.51505774,15.23826569,15.15913308,14.57035989,13.12178373,12.97234446,12.70128042,12.86967993,12.94767112,12.85439879,12.84771711
Kazakhstan,KAZ,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,48.51059616,42.71318018,45.89502215,44.54810023,41.03980958,34.41235125,31.08116686,32.77424276,24.47266579,22.91315496,27.57405043,26.25483871,28.00483406,30.8603555,26.13694072,32.03985989,35.54324806,33.14947486
Kenya,KEN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,47.11627662,46.46233618,44.3308413,45.01105845,44.20748651,44.95913684,38.43079507,35.76912582,33.46188664,31.50622547,30.17857373,30.96613586,31.60435557,32.13203251,29.22180295,26.89801455,24.99973029,24.04331267
Kyrgyz Republic,KGZ,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,51.64644718,53.1645596,51.66137218,51.07936859,46.59613967,42.56970286,39.18014467,42.91151464,48.67649078,38.58998418,43.09150279,43.54013801,43.24369431,46.41520679,56.32425547,54.53976989,57.21311569,56.37663007
Cambodia,KHM,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,68.68489981,62.25845218,60.62623858,61.63374186,56.30759001,60.94005108,52.3414135,48.67759049,51.07616186,50.50344467,51.9094646,59.74187851,60.47090888,61.2221539,58.6217761,57.33106732,58.5604012,60.43587327
Kiribati,KIR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,0.150575372,0.09972211,0.10929514,0.115303695,0.096731965,0.118229166,0.102948223,0.101379224,0.080349622,0.086203899,0.122665521,0.134366518,0.144111342,0.121123367,0.117819582,0.146687578,0.123485515,0.112219597
St. Kitts and Nevis,KNA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,52.63879299,51.06950402,51.34533048,50.64527988,46.12797797,47.98293114,50.04897714,51.09035373,56.86151385,54.6826303,55.21491766,55.53620458,55.40708303,56.48267269,52.8781414,54.32409048,48.22799265,47.76991606
"Korea, Rep.",KOR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,43.63845587,39.55741227,39.00266588,39.11046088,38.4192884,38.13159168,36.15974486,36.17049158,37.42468059,34.69777107,34.40757692,34.55290496,34.95872617,34.63242352,34.2913717,34.02661085,33.35577846,33.66904259
Kuwait,KWT,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,22.3367691,17.35751331,18.84057969,17.78741926,18.42650175,18.18181872,17.16867536,19.28057522,19.71279383,11.69491559,13.92543912,12.48876899,13.55661899,13.93891871,12.70270199,14.37861323,16.04506224,12.61530966
Latin America & Caribbean (excluding high income),LAC,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,38.46284843,40.02451125,41.56901364,41.18039589,40.1045738,40.59053565,38.4208993,36.83559796,34.6559225,33.50761108,31.7810739,30.33272621,29.93348716,28.94246671,28.51348593,28.05483613,28.47568071,27.92781592
Lao PDR,LAO,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,44.77973878,43.97146702,49.66936707,54.75913882,47.25917578,43.72243881,41.07786417,34.90810692,31.37778938,26.87694132,35.96009612,52.60241032,48.63187075,48.70332181,50.87946653,45.3653276,46.44212127,46.18336558
Lebanon,LBN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,57.7908814,54.84231114,54.1154325,52.48448849,48.88165593,47.32339382,44.68946159,44.079566,44.85952258,44.56974268,43.5850054,40.18660784,32.81135559,32.8643173,33.83569717,33.17492008,33.52616131,33.21874738
Liberia,LBR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,69.81745958,57.24824071,62.63920665,63.65352869,76.22100711,72.74137139,67.25722551,66.4570868,57.80140758,50.26800036,51.58011317,48.33509028,45.20590007,47.92863429,51.11114383,47.0289439,46.87874615,45.50635815
Libya,LBY,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,51.29111409,45.52794397,33.08924139,33.75513256,34.21350718,35.34671664,34.62698758,33.44186544,32.26568103,31.10063076,29.97363806,36.66828275,,,,,,
St. Lucia,LCA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,58.86487961,56.8789959,56.90605044,59.638834,57.44704008,55.96851707,58.68156552,63.93406987,59.58971381,57.42234588,54.76262569,55.60452938,51.65476799,52.0742774,47.55033851,47.01634049,49.05203581,44.75309849
Latin America & Caribbean,LCN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,38.35910271,39.78224658,41.26016007,40.94355416,39.97305483,40.49598257,38.37226546,36.81339288,34.64484631,33.4508479,31.80956195,30.44340613,30.041099,29.10958982,28.71992354,28.32844484,28.7433194,28.23776227
Least developed countries: UN classification,LDC,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,49.14306092,49.33487847,51.0881537,50.65107948,49.84495553,48.60422844,46.86128416,48.29866785,47.85831436,46.25036085,47.83324888,48.0049171,47.2789928,48.96768448,48.28622003,50.9370314,51.4123195,52.37742166
Low income,LIC,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,48.30672228,46.74160183,48.55210038,47.44677519,47.73410745,46.32152965,45.84007591,47.35867257,47.84379453,47.74867884,46.49111402,45.42990594,45.11607736,44.85119586,43.54809744,44.71392862,40.26479899,41.23256281
Liechtenstein,LIE,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,40.04385471,41.0913229,40.45339525,37.609303,41.03235006,40.50283134,40.94941616,44.85179484,50.64072609,53.28553319,53.29794884,51.22101903,51.93098783,48.93375635,48.68254364,48.93215299,50.12159944,49.75779653
Lower middle income,LMC,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,59.76247265,60.42233919,60.63420743,61.09331853,59.8783201,60.66896137,59.69447265,58.58856898,57.88119768,56.35428147,57.64916391,56.57153155,56.06403458,57.69006041,56.69075952,56.38895537,55.48840647,54.9851522
Low & middle income,LMY,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,44.61202822,46.22762224,46.89515665,46.08669425,44.96973361,44.91376784,43.27430597,41.55660559,39.91162101,39.00627854,38.23957224,37.4982847,37.20521331,37.09764274,36.25635599,36.16513666,36.71607698,36.40358564
Lesotho,LSO,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,35.38863361,30.13100326,30.75313866,32.46588707,31.50066733,34.38764811,30.02318442,24.65950102,22.3222211,19.85718459,21.54931575,18.20111126,18.79389137,17.44189709,16.52840972,16.24201089,17.53470153,16.64264053
Late-demographic dividend,LTE,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,41.37108394,42.31928004,41.68015593,40.97619528,40.48258125,39.66683213,38.22883388,36.14172609,34.61814014,34.385318,33.27566396,33.23787034,33.3415812,32.90206689,32.31758405,32.27665333,32.6756328,32.72963824
Lithuania,LTU,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,27.15216577,27.58539319,25.60276091,24.18149263,32.91969299,32.77876675,31.85560703,28.40399444,28.17394733,26.81708038,27.59107947,28.22128236,31.8008393,32.82087147,31.49276078,31.83712065,32.31704831,32.2738111
Luxembourg,LUX,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,14.25088048,13.65767717,13.86173815,13.2550925,12.77582794,12.92818785,13.37627918,10.30742005,10.06149203,9.895283729,10.23235396,10.87945402,10.4518801,11.06899157,11.05491295,10.61571091,10.49742699,10.6895417
Latvia,LVA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,47.659114,48.85079265,47.58166671,48.56236279,40.63126147,41.69103205,35.59818268,39.3208921,37.30623424,38.78267705,37.18564808,34.296754,37.82342374,38.47148418,39.10600841,40.53730965,43.44228208,41.98757708
"Macao SAR, China",MAC,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,
Morocco,MAR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,54.11756635,53.25341225,53.42478156,54.50412035,55.56612015,59.26001668,58.74881148,54.8622191,55.70158362,53.24248672,55.61273098,54.98462319,53.57524157,51.66757107,55.51983714,55.60689569,54.3168664,53.93621325
Monaco,MCO,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,7.01219514,6.933321804,6.811674684,5.880023167,5.742859468,5.803974345,6.064765155,6.834287941,6.392134726,5.493612587,5.363272876,5.69877252,5.529308319,5.739002675,5.876719952,6.016762555,7.019762695,6.887838989
Moldova,MDA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,47.17257023,51.94122791,46.51903808,48.3068049,38.17024827,42.76385009,46.4515835,45.09947896,48.421821,45.57892978,40.43186307,44.79644895,42.21785069,42.57613122,38.34880292,46.18740976,46.29128575,43.63548458
Madagascar,MDG,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,37.68691421,32.20886886,34.68022346,36.21343672,30.95780015,32.61689544,31.62727654,33.34122896,37.27430999,37.70580888,36.4995122,28.48252952,32.51428306,33.72587264,26.98174417,24.37920421,22.03721702,24.68541116
Maldives,MDV,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,62.99431324,57.46391416,51.88086033,53.80959511,59.50084925,55.65865636,49.9217838,47.22498953,33.10024142,34.31659937,40.07978439,39.68729675,32.18829334,32.36509264,28.1368345,19.53098476,18.97980422,20.64699829
Middle East & North Africa,MEA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,38.2364626,37.45113963,37.09732675,36.6670736,37.38507265,37.69238106,35.50631114,36.29494475,36.61332359,35.53277228,37.68475839,35.89577011,35.56721295,32.39712435,29.54328549,30.8404207,31.4239458,34.25854441
Mexico,MEX,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,52.22364068,53.42838764,54.35933471,55.66365123,53.69269848,54.58955169,53.76394987,52.49715447,48.59585464,47.35383987,45.66922486,42.72873402,42.60287285,41.30863547,39.9651289,40.40121436,40.5152142,41.28327668
Marshall Islands,MHL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,9.978593886,11.27056032,12.80179322,13.35307807,11.66730747,9.415327013,9.415104985,11.83606088,12.95909584,13.55026215,14.14190978,14.60798085,14.13539052,13.57119381,14.12421465,12.37353012,11.50220782,12.41354346
Middle income,MIC,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,44.54260205,46.21845165,46.861193,46.05858356,44.9117932,44.88509715,43.22267102,41.44301042,39.76217417,38.84232085,38.09491923,37.37384585,37.08257129,36.9877379,36.14574753,36.03460458,36.66579776,36.3393296
North Macedonia,MKD,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,42.08673835,42.38284528,42.57002771,43.79019737,42.5326556,41.23845696,37.00005412,37.28580475,32.02929199,34.79013741,37.78863549,35.79778969,35.24374366,33.70716274,34.97661948,34.26193297,35.32001674,31.90561533
Mali,MLI,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,67.63210297,59.24991965,61.78448796,59.52785611,54.61276174,58.60034823,58.2351923,63.0251348,65.00791311,63.51248622,57.11655617,50.88136792,45.5979079,34.81007218,33.5511744,34.1712445,35.75055599,35.11301279
Malta,MLT,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,26.37362778,29.6666652,28.7356317,28.8359791,28.17258835,28.859061,29.62184846,31.07822537,32.99180269,32.45967627,33.02583098,33.16239417,32.09076226,30.22222221,36.38644814,37.10762262,35.02109647,34.75378752
Myanmar,MMR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,85.65580249,85.89757085,82.23466277,83.1668973,78.88470292,82.50259161,75.01602769,82.16391802,82.45877028,82.26850033,80.7446599,77.27888823,76.70021653,72.23144174,66.03540778,70.45003176,76.95278525,76.23096704
Middle East & North Africa (excluding high income),MNA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,53.90359711,52.7950953,50.89507032,50.25990225,50.08338941,51.08483059,49.00143786,48.41388966,48.1714988,48.17452701,50.9612898,49.56342915,50.34732955,48.0325939,44.56832591,46.49233585,46.0335429,44.23758022
Montenegro,MNE,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,19.74953115,22.36466855,22.22118527,25.06355345,25.52187443,32.41324723,25.55569708,23.28106314,21.4246437,22.7594763,28.05504799,32.00390041,31.53440058,37.30021417,34.84043479,35.91595292,31.95731342,32.15246797
Northern Mariana Islands,MNP,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,16.42664224,11.43718287,13.2074222,12.65427768,12.84765005,9.413325042,9.506702423,9.661280364,10.47016233,9.394664317,8.258684725,9.19791311,8.101385087,7.547047734,6.374626607,6.993284076,7.513780892,7.395334542
Mauritania,MRT,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,77.76533365,77.07325816,69.96178627,68.38077903,70.47393322,67.11969376,68.14815998,65.29378891,60.92658043,62.74722815,62.62179613,58.37606192,55.25633097,49.94511008,47.2841084,47.31930792,52.77608633,49.5454818
Mauritius,MUS,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,44.00006831,43.81982982,44.87164915,45.32218575,43.42286587,49.58810806,52.9129982,55.80852032,61.84154749,58.37333798,52.31685638,53.07153463,51.61318183,53.18034887,50.18024445,49.57672656,48.1607765,48.8656491
Malawi,MWI,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,17.28932261,19.29347515,14.80702758,12.07089722,9.69992727,9.099817276,8.924166113,11.71522513,10.37028134,11.2356104,10.92772335,8.961643279,10.2416262,6.705963612,8.182888478,10.98189577,11.36833802,10.59038714
Malaysia,MYS,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,41.00016654,35.99978983,35.01388729,34.74485576,36.32903099,38.31274509,35.04802585,35.42980254,35.71586907,32.50922263,34.53304172,35.13537943,34.53748524,35.32804251,35.15336514,35.4795754,37.59584427,37.94719577
North America,NAC,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,15.51921246,14.79260876,14.38092136,14.21193834,13.99331163,13.93491425,13.54804076,13.52621963,13.20827971,12.57434864,12.36695286,12.31692444,12.16804848,12.05252008,11.61409329,11.29298926,11.2642094,11.15354023
Namibia,NAM,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,7.351061702,6.971736252,7.417716831,7.262308151,6.999894232,6.902810186,6.220865995,6.153170764,7.033061981,8.500315994,9.284990281,10.31297594,10.63295156,9.601974487,8.800637722,7.163288444,7.500336319,7.734195143
New Caledonia,NCL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,
Niger,NER,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,63.46725225,63.15050721,62.58393526,64.326334,62.86374331,53.74749303,51.99947953,55.27786613,54.17112708,56.54988885,55.88914156,57.73744583,60.80649495,56.54368401,54.67354059,51.68564916,58.51040483,47.82851338
Nigeria,NGA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,60.16206741,60.74782014,65.04915953,72.81435728,64.54787254,65.97051024,70.45880556,70.93754411,72.75693417,74.47493672,76.87748671,74.7251451,72.84433246,70.92673182,71.85419202,71.89007998,75.18703341,77.22480297
Nicaragua,NIC,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,43.88296604,40.57934582,45.93478441,44.51112151,42.25394428,40.12759626,44.151631,42.23958254,41.81723297,39.22595382,41.00361764,37.96031475,36.85184121,37.45858371,35.18609107,35.22270024,32.05956221,32.59904981
Netherlands,NLD,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,11.03169098,10.46682298,9.812200069,9.605322778,9.960184246,9.885855764,8.327053487,7.888962328,9.923715144,9.069506824,9.095671028,9.482382983,10.0906767,11.53488532,11.58756539,11.28642857,11.30024791,11.08693331
Norway,NOR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,17.94157177,16.9568643,16.8253839,16.59879982,16.76214188,16.71413183,16.4525494,16.07217342,15.65692127,15.25448412,15.04647136,15.20982683,14.80008215,14.59419578,14.37853277,14.14276958,14.27099854,14.17728662
Nepal,NPL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,55.78204989,51.26501918,51.95619464,53.80938053,51.60284638,49.21795726,42.50187278,60.96153259,61.62509322,57.62322545,56.20388985,58.379668,56.07542992,63.53343725,60.04753709,59.43524241,55.44006824,57.79855251
Nauru,NRU,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,4.105750471,3.93971242,3.862300143,3.866450489,4.885515198,4.428199679,3.953729942,2.298367769,2.191782929,3.178139031,2.333062515,1.851248741,0.780695351,1.069318876,1.033801865,0.966534019,0.923809875,0.924518611
New Zealand,NZL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,15.36159515,16.98616147,16.05667472,15.37909955,14.10670578,14.07014281,13.83843422,11.45369932,13.23509961,12.35631555,11.95811108,12.09877729,12.26525009,12.37116382,12.85042465,13.36466074,13.57558221,13.57707381
OECD members,OED,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,16.52231396,16.03754786,15.73420227,15.74843261,15.73508242,15.64280261,15.58181309,15.51986722,15.25688611,14.6143878,14.60636843,14.4976504,14.39342652,14.54501495,14.28864375,13.96663262,13.85077362,13.83079429
Oman,OMN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,11.74951717,11.26713306,10.14918983,10.57715192,11.15068272,10.54691747,11.47766262,11.26973107,12.44921163,11.49723828,10.40728763,10.83927453,10.42700782,7.141663879,5.781155452,5.736416951,6.122719496,6.69259131
Other small states,OSS,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,28.08445533,28.26681499,28.24881148,26.04289636,26.01848474,25.93501474,25.69122648,25.69279488,27.76362124,27.0397419,24.55937938,24.34517482,21.96354793,21.46983148,21.19340281,20.38276938,21.10061215,21.9576714
Pakistan,PAK,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,61.53389215,60.11476517,54.86851931,65.53313136,65.99907875,71.02490067,78.01589966,72.43493795,73.10253978,72.33998775,70.39242387,67.14212298,64.19360638,65.16565084,66.52488708,66.17925763,63.12653422,60.2368772
Panama,PAN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,27.34977901,28.47138941,29.12275195,29.55079377,28.96410823,32.21868575,29.93608713,28.12259495,28.23271453,28.48844826,28.36363316,30.40136993,34.07471478,32.31781721,30.48954606,30.28672934,27.4323225,33.27006698
Peru,PER,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,38.65486681,35.85371971,33.46058428,29.14906442,33.6220026,34.61145163,39.18786347,42.75753796,44.01801229,40.48416018,39.47047293,39.57092762,38.73214722,35.52486002,31.45889938,29.62533832,28.87886465,28.18825841
